alzheimers_disease	blood_pressure	bmi	bone_mineral_density	breast_cancer	celiac_disease	cholesterol	chronic_kidney_disease	colorectal_cancer	c-reactive_protein	fasting_plasma_glucose	height	hematological_parameters	hypertension	inflammatory_bowel_disease	mean_corpuscular_volume	mean_platelet_volume	menarche_age_at_onset	menopause_age_at_onset	metabolic_syndrome	metabolic_traits	metabolite_levels	multiple_sclerosis	myocardial_infarction	parkinsons_disease	phospholipid_levels_plasma	platelet_counts	primary_biliary_cirrhosis	prostate_cancer	psoriasis	pulmonary_function	qt_interval	rheumatoid_arthritis	triglycerides	type_1_diabetes	type_2_diabetes	ventricular_conduction	vitiligo
wgEncodeUwTfbsAg04449CtcfStdHotspotsRep2	-1.0	0.501248054093	-0.618718599675	-1.0	0.0624802242258	0.429760764754	-0.392324162981	0.15522700903	-1.0	-1.0	-1.0	0.356091868954	0.303762055949	0.280313627782	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.57855107218	0.549123403697	-1.0	-1.0	0.57855107218	-1.0	0.0518007831269	-1.0	0.501248054093	-1.0	-1.0	0.15522700903	0.517725246715	-1.0	-1.0	0.390419127911
wgEncodeUwTfbsNhlfCtcfStdHotspotsRep1	0.289516778321	0.153014598256	-0.619243677346	-1.0	-1.0	-1.0	-1.0	0.164961616435	-1.0	0.289516778321	-1.0	0.131214312763	0.313555684318	0.289516778321	0.44438262283	0.264668271864	-1.0	-0.618769476305	0.402111855636	-1.0	-1.0	-1.0	0.592563440625	0.562961048596	-1.0	-1.0	-1.0	-1.0	0.0569935168069	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.479613406582	0.479613406582	-1.0
wgEncodeHaibTfbsU87NrsfPcr2xPkRep2V2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
wgEncodeUwDnaseHs5HotspotsRep1	-1.0	0.270074814937	-0.239230905337	-0.710821086542	0.641480929054	0.703697415836	1.0	0.722623518838	0.655669056777	-1.0	0.641480929054	0.346292628992	-1.0	0.0828041099461	-0.667162033515	1.0	-0.39131854675	-0.35353290252	0.671033229846	0.435104148938	-0.100399135895	-1.0	0.187030632709	0.315451118175	-0.608226545244	-1.0	-1.0	-1.0	0.199180175279	-1.0	0.0187769521191	-0.628973546514	0.293645894107	-0.498720376401	-0.498720376401	0.447795304794	-0.710821086542	-1.0
wgEncodeAffyRnaChipFiltTransfragsK562NucleolusTotal	-1.0	-1.0	-0.604955087593	-1.0	0.416478557488	-0.491233343633	0.286677934053	-1.0	0.440228164472	-1.0	-0.704846712218	0.539767343275	-1.0	-1.0	-0.702354498613	0.625625368406	-0.146137829108	-0.106008925627	0.000409282586835	0.543522191943	0.78152494954	0.688405812899	0.0403973191607	-1.0	-1.0	-0.491233343633	0.78152494954	-0.709374727412	-0.159514654407	-1.0	-1.0	-0.232406639683	0.644419589239	0.349804319574	-0.757491740299	0.747415278857	0.503561881409	0.466709783059
wgEncodeCshlLongRnaSeqNhekCellPapContigs	-0.375492062021	-0.758045211937	0.610167742758	-0.753277069673	-1.0	-1.0	0.212920548256	-1.0	0.0509060810224	-0.375492062021	-0.237576814095	-0.774386487021	-1.0	-1.0	-0.85247885414	-1.0	-0.145621895739	-0.0699760191109	0.000657877744079	-1.0	0.271172829288	1.0	0.581004921875	0.400635200289	-0.368541096892	0.317199510961	-0.784275194639	0.268878723745	-0.412690748119	0.000730241970611	-1.0	1.0	-1.0	-0.0359655786465	0.76327168131	0.517173490723	1.0	-1.0
wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2	-1.0	0.16227521414	-0.620309007789	-1.0	-1.0	0.45429981329	-0.397925784837	0.174811758185	-1.0	0.29861387463	-1.0	-1.0	-1.0	0.29861387463	-1.0	-1.0	-1.0	-1.0	0.413594982609	-1.0	-1.0	0.347000238339	0.22634005435	0.576391182826	-1.0	-1.0	0.22634005435	0.0920674273814	1.0	0.0616843476773	-1.0	-1.0	0.29861387463	-1.0	0.544496090518	0.492273259687	-1.0	-1.0
wgEncodeHaibTfbsA549Sp1V0422111Etoh02PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.391151605146	-1.0	0.346641759423	-1.0	0.326303759717	0.204835491109	-1.0	0.261584763737	0.0951780281534	-1.0	-1.0	-1.0	0.366390623119	-1.0	0.549123403696	0.305359835149	0.0382174706704	-1.0	-1.0	-1.0	-1.0	-1.0	0.562961048596	-1.0	-1.0	-1.0	0.261584763737	0.136157775529	-1.0	0.439815167759	0.439815167759	-1.0
wgEncodeHaibTfbsHuvecPol2Pcr1xPkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.507551688032	-1.0	-1.0	-1.0	-1.0	0.651382476768	-1.0	0.139700771957	0.606441863827	-1.0	-1.0	0.357046388518	0.202621718902	-1.0	-1.0	0.165395881965	-1.0	0.305359835149	-1.0	-1.0	0.32647496253	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.283639486221	-1.0	0.249889664041	-1.0	-1.0
wgEncodeHaibTfbsH1hescTcf12Pcr1xPkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0259900990099	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwHistoneNhekH3k4me3StdHotspotsRep2	-1.0	0.52769225723	-1.0	0.492273259687	0.369970079201	-1.0	0.670169987079	-1.0	0.39215981226	0.29861387463	-1.0	0.143531503521	-1.0	-1.0	-0.258148590196	-1.0	-1.0	-0.618823713114	0.413594982609	0.162041460794	-1.0	0.347000238339	0.22634005435	0.200347424385	-1.0	-1.0	0.606127269746	-1.0	1.0	-1.0	0.52769225723	-1.0	0.29861387463	0.544496090518	-1.0	0.137797372749	-1.0	-1.0
wgEncodeBroadHistoneHmecH3k09me3Pk	-1.0	-1.0	0.731958089768	-1.0	-1.0	0.640120354713	-1.0	0.0259626855618	-1.0	-1.0	0.0793848389172	-0.555831143103	-1.0	0.569829042849	0.618673073273	-1.0	-1.0	0.023320657193	-1.0	-1.0	-0.714562517514	-0.613296190537	-0.258219342392	0.432548792615	-1.0	-1.0	-0.714562517514	-1.0	0.471961891132	-0.613296190537	-1.0	1.0	0.569829042849	-1.0	0.0927854455641	0.660273503732	0.660273503732	0.343243987411
wgEncodeHaibGenotypeHuvecRegionsRep2	-0.460760551973	0.280547724834	-0.0963407424579	1.0	-0.170786929065	1.0	-0.361616951963	0.798938483483	1.0	-0.460760551973	-1.0	0.941781210999	1.0	0.699149085851	0.888656019179	0.218040189684	1.0	-0.250131065429	1.0	1.0	1.0	1.0	-0.331253470318	-0.449282325948	0.69231375308	1.0	1.0	-0.109130461074	-1.0	0.479199057518	0.592420314413	-0.730291781241	-0.237408833309	-0.599240756324	0.192296578759	0.396056702977	1.0	0.212470133417
wgEncodeHaibGenotypeJurkatRegionsRep1	-0.0658809370671	0.7966311977	-0.285259904026	0.273921325122	-0.0933526250248	-0.261086410683	-0.604922584404	1.0	-0.342428795365	-0.710131270912	0.74384087401	-0.382730059089	1.0	1.0	0.775965477859	-0.454749079475	-0.76486254356	-0.117328890903	-0.76486254356	1.0	0.163404500588	0.0802932411357	-0.240825605711	0.229293364216	0.694754379517	-0.572387728885	0.648566447468	0.541423468038	0.648354363031	0.740746771408	0.0370352349533	-0.495671453754	-0.0155577628303	0.620942684583	-0.446399549869	0.587349442431	-0.788384329452	0.0283466366199
wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.123762376238	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeBroadHistoneH1hescEzh239875Pk	-0.228183656483	-0.278545477159	-0.65442053361	1.0	-1.0	-0.220489277974	-0.130513175153	-0.594023649022	0.50213179987	-0.228183656483	0.0327833690992	0.0354217278066	0.250326583122	0.437246657588	0.291955020838	0.0918385912602	0.0971980905055	-0.484448020706	-0.747908298142	-1.0	-0.32774998981	-1.0	-0.32774998981	-0.800076063006	-0.216596997053	-0.220489277974	-1.0	-0.329070051645	0.141353568265	-0.476451282336	-0.278545477159	0.719067811573	-1.0	0.424767171898	0.424767171898	0.24905208863	0.0375657734433	-1.0
wgEncodeUwDnaseHpfHotspotsRep2	-1.0	0.0227249744446	-0.504208145686	-0.391805510564	-1.0	-0.386710538018	-0.574986599219	0.698966810761	0.0989062723428	0.57561869234	0.287703316416	0.0911050462061	-1.0	0.193501825961	0.322712048445	-1.0	-0.625623675553	-0.160326395652	-1.0	-1.0	-0.260590536188	0.256114628625	-0.715150776122	0.436849968917	-1.0	-0.386710538018	-1.0	-0.625623675553	0.0614510223811	1.0	0.0843720385392	0.256114628625	0.57561869234	0.698966810761	-1.0	-1.0	-1.0	-0.625623675553
wgEncodeHaibTfbsGm12878Cebpbsc150V0422111PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0151827450403	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeBroadHistoneK562Pol2bStdPk	-0.734862623834	-0.218620164118	-1.0	-0.306473008325	-1.0	-0.175878206778	0.931756933392	-1.0	0.22969286034	-0.299035158223	0.761467476896	0.507459658912	0.508420299354	1.0	0.968040758727	0.00246535280427	0.573483636639	-0.0340993163727	0.0379469199439	0.620923663208	0.823848216423	0.745990784763	0.823848216423	-1.0	-1.0	1.0	0.263881671699	-1.0	-1.0	0.0243708524858	-0.218620164118	0.745990784763	-0.734862623834	-0.809553328797	-0.809553328797	0.795538932893	-0.306473008325	-0.771213309944
wgEncodeSunyAlbanyGeneStGm12878Pabpc1RbpAssocRna	-1.0	-0.151952583578	0.807485991929	0.552144978831	-0.708540750709	-0.750987114001	1.0	0.0381344318029	0.718561571859	-0.225319433232	0.0560884374472	-0.842275700819	-0.700230138158	-0.225319433232	-1.0	-0.371221606487	0.155464851755	-0.45319484932	-1.0	0.20627568396	0.79134186186	-0.237353811748	-1.0	-1.0	-1.0	-0.332193722366	-1.0	0.731294738488	-1.0	-1.0	0.234373358371	0.443469099438	-1.0	0.245889989399	0.781015732021	0.349808908573	-1.0	0.306017269769
wgEncodeUwTfbsHrpeCtcfStdHotspotsRep1	-1.0	-1.0	-0.620309007789	-1.0	0.369970079201	-1.0	-1.0	0.174811758185	-1.0	-1.0	-1.0	0.143531503521	0.323223914117	0.29861387463	0.147222357717	0.273142004966	0.413594982609	-0.618823713114	-1.0	-1.0	-1.0	-1.0	0.606127269746	0.576391182826	-1.0	-1.0	0.606127269746	-1.0	0.23945291217	0.347000238339	-1.0	0.347000238339	-1.0	0.544496090518	-1.0	0.492273259687	-1.0	0.413594982609
wgEncodeHaibTfbsHepg2Atf3V0416101PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0742574257426	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwTfbsHcmCtcfStdHotspotsRep2	-1.0	-1.0	-0.620309007789	-1.0	-1.0	0.45429981329	-0.397925784837	0.03690977369	-1.0	-1.0	0.369970079201	0.0702074795911	-1.0	0.29861387463	-1.0	0.273142004966	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.606127269746	0.200347424385	-1.0	0.45429981329	0.22634005435	-1.0	0.0624293315923	-1.0	-1.0	-1.0	-1.0	0.544496090518	-1.0	-1.0	0.492273259687	-1.0
wgEncodeUwHistoneHmecH3k4me3StdHotspotsRep1	-1.0	0.288968275182	-1.0	1.0	-1.0	0.591149012884	-0.724045683053	-0.621422027417	0.52056341839	0.407706993398	0.494493259443	0.148819199154	0.438138087722	0.407706993398	-1.0	-1.0	-1.0	-0.392661858544	0.545320219204	0.229750191796	0.384491504385	0.467041900023	0.384491504385	0.117032585313	-1.0	-1.0	0.384491504385	-1.0	-1.0	-1.0	-0.619279654808	-1.0	0.407706993398	0.308318737454	-0.621422027417	0.250198865025	1.0	-1.0
wgEncodeCshlLongRnaSeqHmecCellPapContigsV2	-1.0	0.759360821326	1.0	1.0	-1.0	-0.49624065872	0.411488765402	-0.556733395478	0.471069752661	-1.0	-0.239252878313	-0.515074884481	-1.0	-0.376769253779	-0.138073441405	0.155506398389	-0.14621602569	-0.0693778033322	0.019851193671	0.575700719778	0.0128486793654	1.0	0.585414309767	0.248049375985	-0.368313103668	0.324410207821	0.16358634753	0.716969723346	-1.0	0.00551190081262	-0.557136933222	1.0	-1.0	-0.231197218686	0.765266965817	0.521380652479	-0.753139292845	-1.0
wgEncodeBroadHistoneK562Setdb1Pk	0.351733410209	-0.376356774879	-0.930909808633	0.490654273589	1.0	0.472673355758	0.732384176542	-0.829804312816	0.174777018721	-1.0	1.0	0.637188136735	-0.762982649393	-1.0	0.184236042492	0.519722478879	0.601746455022	-0.0855035502369	-0.44210886965	-1.0	-0.167321837344	-0.244300532918	-0.688968156679	-0.837702158972	-0.312057381638	-0.026950578212	0.0427724987119	1.0	-0.0743030226056	0.146333518329	0.0448716408785	0.77364609356	-1.0	-0.280036637795	-0.518317110032	-1.0	-0.642005673129	0.113404948865
wgEncodeHaibTfbsHct116Yy1sc281V0416101PkRep1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
wgEncodeHaibTfbsHct116MaxV0422111PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.198939017846	-1.0	0.0952210919032	-1.0	0.0647531474312	-1.0	-1.0	0.462093408193	-1.0	-1.0	-1.0	0.139782751024	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.231118182586	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwTfbsGm12801CtcfStdHotspotsRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0279165084737	-1.0	-1.0	-1.0	-1.0	-1.0	0.11771317083	0.166160629604	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.280313627781	-1.0	-1.0	-1.0	0.280313627781	-1.0	0.289516778321	-1.0	0.23266829706	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeCshlLongRnaSeqGm12878NucleusPapContigs	-0.527258232993	-0.382020723156	-0.731530298462	-0.354197281403	1.0	0.80750243813	0.860329650217	-1.0	-1.0	-0.0494107929643	-0.00915968155271	0.637873041247	0.223295430508	0.34365796702	-0.34462577716	0.511777888818	0.798558960198	-0.00371985380658	0.443272018197	-1.0	-0.923839628009	-1.0	0.0698464198389	0.3789235056	-0.738962908197	-1.0	0.0698464198389	0.200118407171	-0.938426064347	0.0370167109194	-0.663053561607	-0.567550663978	0.34365796702	-0.383349042427	-1.0	-1.0	0.816034143668	0.200118407171
wgEncodeCshlLongRnaSeqK562ChromatinTotalJunctions	1.0	1.0	-0.264219614564	-0.0073425424283	-0.225854250022	-0.00435217624348	0.0666345408934	0.392410084769	-0.252413977739	-0.514433355676	-0.00925959368482	0.0349544326129	1.0	-0.514433355676	1.0	1.0	0.616235770926	-0.134477350821	1.0	1.0	0.248499714607	1.0	-0.699879321603	0.401910220305	-0.477836138876	0.623341619724	1.0	0.616235770926	1.0	-0.580231596062	-0.172942485883	-0.199550938238	1.0	0.392410084769	-0.0592880243057	-0.384168425282	0.635570191602	-0.0791401873446
wgEncodeHaibTfbsU87Pol24h8V0416101PkRep1V2	-1.0	-1.0	-0.618777024652	0.453391075684	0.337474743293	-1.0	-1.0	-1.0	-1.0	0.271003325424	-1.0	0.0261677929441	-1.0	0.271003325424	0.422829761429	-1.0	-1.0	0.60461237463	0.378513251503	-1.0	-1.0	0.31599208257	-1.0	-1.0	-1.0	-1.0	-1.0	0.378513251503	0.0468557239782	0.31599208257	-1.0	-1.0	-1.0	0.503783006804	-1.0	-1.0	0.453391075684	-1.0
wgEncodeUwDgfNhdfneoHotspots	-1.0	0.17874889063	-0.108289127241	-1.0	-1.0	0.478986868368	-0.822732299974	1.0	0.0987549021233	-1.0	-1.0	0.0886103056676	-1.0	0.132317019252	-0.844321973935	-1.0	-0.240508626165	-0.160105289256	-0.706822918069	-1.0	-1.0	0.663715983031	-1.0	0.542190400558	-0.614897194564	-1.0	0.136919488478	-0.706822918069	0.771066517604	-1.0	0.0457668053976	0.663715983031	-1.0	0.516126747119	-0.75624694454	-0.494730604328	0.728216305203	-0.706822918069
wgEncodeHaibMethylRrbsHelas3HudsonalphagrowprotSitesRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwDnaseHepg2HotspotsRep2	0.592569317138	-1.0	-0.100771167931	0.216294985493	-0.616883548076	-1.0	-0.789566640892	0.110167872373	0.339145274398	0.2074636032	-0.616883548076	-0.44409288358	1.0	0.592569317138	0.339357216624	0.554058745743	0.129113725801	-0.164374714789	-1.0	0.360763485095	-0.71776001461	0.0749642671139	0.269060580724	-0.713390943919	-1.0	-1.0	-0.71776001461	-1.0	0.27855561791	-1.0	0.0961066747202	-1.0	0.2074636032	0.424587021224	-1.0	0.673130367262	-0.396060817075	-1.0
wgEncodeHaibTfbsEcc1Yy1sc281V0422111PkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.484359189637	-1.0	-1.0	0.320767639008	-1.0	-1.0	-1.0	0.0896527586651	-1.0	-1.0	0.0722580358191	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.123659478955	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibMethylRrbsT47dEstradia24hhHaibSitesRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeBroadHistoneHmecH3k4me3StdPk	-1.0	-1.0	-1.0	-1.0	0.595940992823	-0.62086328775	0.539814970992	-0.390694521171	0.239149265731	0.501283866057	-1.0	0.195024443522	-1.0	0.139798346151	-1.0	-1.0	-0.615797321582	-0.251342688057	-1.0	0.293009632638	0.248659512583	0.188492998678	0.0887596675395	0.671235778687	0.465135314065	-0.62086328775	0.690394215128	0.264797343768	-1.0	-1.0	-0.38954787888	-1.0	0.139798346151	0.176868444095	-0.390694521171	0.366598135452	-0.631174623708	-0.615797321582
wgEncodeCshlLongRnaSeqGm12878CellPapContigs	-0.507392053193	-1.0	-0.568242314867	-0.0912644415289	-1.0	-0.799021878789	0.618811658467	0.824739295166	-0.780708592829	-0.177682274178	-0.0414240115454	0.972516697735	-0.756185320494	0.744582718417	-0.715618587791	0.288685921179	-1.0	-8.46769409254e-05	0.0526494976698	1.0	-1.0	-0.558288562437	0.143721479563	0.341755423091	-0.726331636802	1.0	0.296877862241	0.168934107194	-1.0	0.00490453973026	-0.164563869044	-1.0	0.103335676267	-1.0	0.363249974284	-1.0	0.811900795152	0.411687173859
wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.129227080741	-1.0	-1.0	-1.0	0.484359189637	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0896527586651	-1.0	-1.0	0.0722580358191	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0605145788418	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibTfbsSknshNrsfPcr2xPkRep2	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.027835667075	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0861221747607	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.146577475147	-1.0	-1.0	-1.0	-1.0	-1.0	0.133439663792	-1.0
wgEncodeHaibTfbsHepg2Zeb1V0422111PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.110686812176	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.143085869925	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeUwRepliSeqBjPkRep1	-1.0	0.0760531315476	-1.0	-1.0	-1.0	0.0618751488135	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.05473208911
wgEncodeBroadHistoneA549H3k04me1Dex100nmPk	-0.298571930459	1.0	-0.0229804094088	-0.612100053648	-1.0	-0.423836383123	-0.127036298895	0.345729585349	0.00448013827074	-0.734500648982	-1.0	0.527128925346	0.510018123426	0.477335358311	0.591653530179	-0.457263045304	0.575175856941	-0.290135046499	-0.771459709792	0.135116195387	-1.0	0.746525652372	0.824106953884	-1.0	-1.0	-0.175477498929	0.0193218342013	0.575175856941	0.192917860664	0.330601379404	-0.808234279539	-0.526333588649	0.477335358311	-0.468878798628	-0.468878798628	0.436941557859	-1.0	0.575175856941
wgEncodeCshlShortRnaSeqK562NucleolusShortTransfrags	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.297295605127	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.106657999786	-1.0	-1.0	-1.0	-1.0	-1.0	0.0138030016773	-1.0	-1.0	-1.0	-1.0	-1.0	0.184999228991	-1.0	-1.0	0.0861221747607	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibGenotypeRptecRegionsRep2	-0.295035816476	-0.802158179643	-0.150478847168	-0.11534852997	-0.7506863947	0.580632591002	-0.21980401823	1.0	1.0	-0.137250213958	1.0	-0.713036945641	0.0756506685638	0.467392968982	0.210380604416	-0.702843397532	0.77055814894	-0.20138328156	-0.553678331594	-0.609198543867	0.82403136066	0.740820648011	-0.362135457569	0.644529227299	-0.702843397532	0.580632591002	0.111064570636	-1.0	0.26295258474	0.201940839196	0.313386959475	-0.520642804277	-0.295035816476	0.470570984702	-0.621701517629	0.793556188125	-0.292307169842	-1.0
wgEncodeUwDnaseHbvpHotspotsRep1	-0.615765741925	0.00681350552905	-0.566422686292	-1.0	0.655743414706	-0.70897658583	0.8116693098	0.310373163848	-0.390730798103	-1.0	-1.0	0.339565239655	-1.0	0.327590048368	0.401647694871	-1.0	-1.0	-0.0393162279833	-1.0	-1.0	-0.0615832307633	0.640186136041	0.530859396791	-1.0	-1.0	-0.244311436408	-0.758032597083	0.690331049387	0.115839515189	-1.0	-1.0	0.640186136041	-0.615765741925	0.310373163848	0.734062920094	0.476382613607	-0.714297423461	-1.0
wgEncodeHaibTfbsEcc1MaxV0422111PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.198939017846	-1.0	-1.0	-1.0	1.0	-1.0	-1.0	0.113651891234	-1.0	-1.0	-1.0	0.139782751024	-1.0	-1.0	0.113282357076	-1.0	0.215172898206	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.190712460904	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
wgEncodeBroadHistoneHepg2H3k4me3StdPk	-0.620265574033	0.734605099807	-0.16156342957	-0.496140000247	-0.386428431257	-0.709636424597	-1.0	0.332787724254	0.0202303695481	-1.0	0.206071053422	-0.935724147048	-1.0	0.351766484965	0.537459545995	-1.0	0.413617800468	-0.564335347129	-1.0	0.116079945485	0.118231285979	0.173129393738	0.547339352661	-0.344443197869	-1.0	-0.249977583684	0.235520283137	-1.0	-1.0	0.649429619295	0.734605099807	-1.0	0.112875070056	0.0421174713321	-0.50416903653	-0.496140000247	-0.152363966446	-0.23808515239
wgEncodeHaibTfbsK562Fosl1sc183V0416101PkRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.297295605127	0.153083873049	-1.0	-1.0	-1.0	0.548573487316	-1.0	-1.0	0.371519745682	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.184999228991	-1.0	-1.0	-1.0	-1.0	0.153083873049	-1.0	-1.0	-1.0	-1.0
wgEncodeHaibGenotypeMelanoRegionsRep1	-0.102377111387	0.497097717171	0.567262522276	0.151738230746	-0.6579284869	-0.128632036524	-0.476664024544	-0.735953259267	-0.67517273057	1.0	-0.6579284869	-0.214508121929	0.627912403145	1.0	1.0	1.0	-0.693173234165	-0.37234613358	1.0	-0.465839411497	1.0	1.0	1.0	-0.187969975186	-0.286422092146	0.245217763616	0.758190991285	1.0	0.759968998703	1.0	1.0	-0.64196065164	-0.0215641594963	0.500061358324	1.0	1.0	0.71510201341	0.238947065102
wgEncodeHaibTfbsPanc1NrsfV0416101PkRep1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
wgEncodeHaibMethylRrbsHsmmtDukeSitesRep1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0334158415842	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
